# depth buffer 320x240, 2 bytes per value, shared origin 4505600
# shape 1  background -1
# vertex 0  190 53  objz -0.7500000000  wantcode 57343.1250
# vertex 1  198 61  objz 0.5500000000  wantcode 14745.3750
# vertex 2  150 189  objz 0.1000000000  wantcode 29490.7500
# counters drawn=1 software=0 unsupported=0 declined=0
# depth starts clamped: 0
# mode hardware
P 190 70 31418 1
P 191 70 27461 1
P 192 70 23505 1
P 193 70 19549 1
P 185 71 49831 1
P 186 71 45874 1
P 187 71 41918 1
P 188 71 37962 1
P 189 71 34006 1
P 190 71 30049 1
P 191 71 26093 1
P 192 71 22137 1
P 193 71 18180 1
P 184 72 52419 1
P 185 72 48462 1
P 186 72 44506 1
P 187 72 40550 1
P 188 72 36593 1
P 189 72 32637 1
P 190 72 28681 1
P 191 72 24725 1
P 192 72 20768 1
P 193 72 16812 1
P 184 73 51050 1
P 185 73 47094 1
P 186 73 43138 1
P 187 73 39181 1
P 188 73 35225 1
P 189 73 31269 1
P 190 73 27312 1
P 191 73 23356 1
P 192 73 19400 1
P 184 74 49682 1
P 185 74 45726 1
P 186 74 41769 1
P 187 74 37813 1
P 188 74 33857 1
P 189 74 29900 1
P 190 74 25944 1
P 191 74 21988 1
P 192 74 18031 1
P 183 75 52270 1
P 184 75 48313 1
P 185 75 44357 1
P 186 75 40401 1
P 187 75 36445 1
P 188 75 32488 1
P 189 75 28532 1
P 190 75 24576 1
P 191 75 20619 1
P 192 75 16663 1
P 183 76 50901 1
P 184 76 46945 1
P 185 76 42989 1
P 186 76 39032 1
P 187 76 35076 1
P 188 76 31120 1
P 189 76 27164 1
P 190 76 23207 1
P 191 76 19251 1
P 183 77 49533 1
P 184 77 45577 1
P 185 77 41620 1
P 186 77 37664 1
P 187 77 33708 1
P 188 77 29751 1
P 189 77 25795 1
P 190 77 21839 1
P 191 77 17882 1
P 182 78 52121 1
P 183 78 48165 1
P 184 78 44208 1
P 185 78 40252 1
P 186 78 36296 1
P 187 78 32339 1
P 188 78 28383 1
P 189 78 24427 1
P 190 78 20470 1
P 182 79 50752 1
P 183 79 46796 1
P 184 79 42840 1
P 185 79 38883 1
P 186 79 34927 1
P 187 79 30971 1
P 188 79 27015 1
P 189 79 23058 1
P 190 79 19102 1
P 182 80 49384 1
P 183 80 45428 1
P 184 80 41471 1
P 185 80 37515 1
P 186 80 33559 1
P 187 80 29602 1
P 188 80 25646 1
P 189 80 21690 1
P 190 80 17734 1
P 182 81 48016 1
P 183 81 44059 1
P 184 81 40103 1
P 185 81 36147 1
P 186 81 32190 1
P 187 81 28234 1
P 188 81 24278 1
P 189 81 20321 1
P 181 82 50603 1
P 182 82 46647 1
P 183 82 42691 1
P 184 82 38735 1
P 185 82 34778 1
P 186 82 30822 1
P 187 82 26866 1
P 188 82 22909 1
P 189 82 18953 1
P 181 83 49235 1
P 182 83 45279 1
P 183 83 41322 1
P 184 83 37366 1
P 185 83 33410 1
P 186 83 29454 1
P 187 83 25497 1
P 188 83 21541 1
P 189 83 17585 1
P 181 84 47867 1
P 182 84 43910 1
P 183 84 39954 1
P 184 84 35998 1
P 185 84 32041 1
P 186 84 28085 1
P 187 84 24129 1
P 188 84 20172 1
P 180 85 50455 1
P 181 85 46498 1
P 182 85 42542 1
P 183 85 38586 1
P 184 85 34629 1
P 185 85 30673 1
P 186 85 26717 1
P 187 85 22760 1
P 188 85 18804 1
P 180 86 49086 1
P 181 86 45130 1
P 182 86 41173 1
P 183 86 37217 1
P 184 86 33261 1
P 185 86 29305 1
P 186 86 25348 1
P 187 86 21392 1
P 180 87 47718 1
P 181 87 43761 1
P 182 87 39805 1
P 183 87 35849 1
P 184 87 31892 1
P 185 87 27936 1
P 186 87 23980 1
P 187 87 20024 1
P 180 88 46349 1
P 181 88 42393 1
P 182 88 38437 1
P 183 88 34480 1
P 184 88 30524 1
P 185 88 26568 1
P 186 88 22611 1
P 187 88 18655 1
P 179 89 48937 1
P 180 89 44981 1
P 181 89 41025 1
P 182 89 37068 1
P 183 89 33112 1
P 184 89 29156 1
P 185 89 25199 1
P 186 89 21243 1
P 179 90 47569 1
P 180 90 43612 1
P 181 90 39656 1
P 182 90 35700 1
P 183 90 31744 1
P 184 90 27787 1
P 185 90 23831 1
P 186 90 19875 1
P 179 91 46200 1
P 180 91 42244 1
P 181 91 38288 1
P 182 91 34331 1
P 183 91 30375 1
P 184 91 26419 1
P 185 91 22462 1
P 186 91 18506 1
P 178 92 48788 1
P 179 92 44832 1
P 180 92 40876 1
P 181 92 36919 1
P 182 92 32963 1
P 183 92 29007 1
P 184 92 25050 1
P 185 92 21094 1
P 178 93 47420 1
P 179 93 43463 1
P 180 93 39507 1
P 181 93 35551 1
P 182 93 31595 1
P 183 93 27638 1
P 184 93 23682 1
P 185 93 19726 1
P 178 94 46051 1
P 179 94 42095 1
P 180 94 38139 1
P 181 94 34182 1
P 182 94 30226 1
P 183 94 26270 1
P 184 94 22314 1
P 177 95 48639 1
P 178 95 44683 1
P 179 95 40727 1
P 180 95 36770 1
P 181 95 32814 1
P 182 95 28858 1
P 183 95 24901 1
P 184 95 20945 1
P 177 96 47271 1
P 178 96 43315 1
P 179 96 39358 1
P 180 96 35402 1
P 181 96 31446 1
P 182 96 27489 1
P 183 96 23533 1
P 184 96 19577 1
P 177 97 45902 1
P 178 97 41946 1
P 179 97 37990 1
P 180 97 34034 1
P 181 97 30077 1
P 182 97 26121 1
P 183 97 22165 1
P 177 98 44534 1
P 178 98 40578 1
P 179 98 36621 1
P 180 98 32665 1
P 181 98 28709 1
P 182 98 24752 1
P 183 98 20796 1
P 176 99 47122 1
P 177 99 43166 1
P 178 99 39209 1
P 179 99 35253 1
P 180 99 31297 1
P 181 99 27340 1
P 182 99 23384 1
P 183 99 19428 1
P 176 100 45753 1
P 177 100 41797 1
P 178 100 37841 1
P 179 100 33885 1
P 180 100 29928 1
P 181 100 25972 1
P 182 100 22016 1
P 176 101 44385 1
P 177 101 40429 1
P 178 101 36472 1
P 179 101 32516 1
P 180 101 28560 1
P 181 101 24604 1
P 182 101 20647 1
P 175 102 46973 1
P 176 102 43017 1
P 177 102 39060 1
P 178 102 35104 1
P 179 102 31148 1
P 180 102 27191 1
P 181 102 23235 1
P 175 103 45605 1
P 176 103 41648 1
P 177 103 37692 1
P 178 103 33736 1
P 179 103 29779 1
P 180 103 25823 1
P 181 103 21867 1
P 175 104 44236 1
P 176 104 40280 1
P 177 104 36324 1
P 178 104 32367 1
P 179 104 28411 1
P 180 104 24455 1
P 181 104 20498 1
P 175 105 42868 1
P 176 105 38911 1
P 177 105 34955 1
P 178 105 30999 1
P 179 105 27042 1
P 180 105 23086 1
P 174 106 45456 1
P 175 106 41499 1
P 176 106 37543 1
P 177 106 33587 1
P 178 106 29630 1
P 179 106 25674 1
P 180 106 21718 1
P 174 107 44087 1
P 175 107 40131 1
P 176 107 36175 1
P 177 107 32218 1
P 178 107 28262 1
P 179 107 24306 1
P 180 107 20349 1
P 174 108 42719 1
P 175 108 38762 1
P 176 108 34806 1
P 177 108 30850 1
P 178 108 26894 1
P 179 108 22937 1
P 173 109 45307 1
P 174 109 41350 1
P 175 109 37394 1
P 176 109 33438 1
P 177 109 29481 1
P 178 109 25525 1
P 179 109 21569 1
P 173 110 43938 1
P 174 110 39982 1
P 175 110 36026 1
P 176 110 32069 1
P 177 110 28113 1
P 178 110 24157 1
P 173 111 42570 1
P 174 111 38614 1
P 175 111 34657 1
P 176 111 30701 1
P 177 111 26745 1
P 178 111 22788 1
P 172 112 45158 1
P 173 112 41201 1
P 174 112 37245 1
P 175 112 33289 1
P 176 112 29332 1
P 177 112 25376 1
P 178 112 21420 1
P 172 113 43789 1
P 173 113 39833 1
P 174 113 35877 1
P 175 113 31920 1
P 176 113 27964 1
P 177 113 24008 1
P 172 114 42421 1
P 173 114 38465 1
P 174 114 34508 1
P 175 114 30552 1
P 176 114 26596 1
P 177 114 22639 1
P 172 115 41052 1
P 173 115 37096 1
P 174 115 33140 1
P 175 115 29184 1
P 176 115 25227 1
P 177 115 21271 1
P 171 116 43640 1
P 172 116 39684 1
P 173 116 35728 1
P 174 116 31771 1
P 175 116 27815 1
P 176 116 23859 1
P 171 117 42272 1
P 172 117 38316 1
P 173 117 34359 1
P 174 117 30403 1
P 175 117 26447 1
P 176 117 22490 1
P 171 118 40904 1
P 172 118 36947 1
P 173 118 32991 1
P 174 118 29035 1
P 175 118 25078 1
P 170 119 43491 1
P 171 119 39535 1
P 172 119 35579 1
P 173 119 31622 1
P 174 119 27666 1
P 175 119 23710 1
P 170 120 42123 1
P 171 120 38167 1
P 172 120 34210 1
P 173 120 30254 1
P 174 120 26298 1
P 175 120 22341 1
P 170 121 40755 1
P 171 121 36798 1
P 172 121 32842 1
P 173 121 28886 1
P 174 121 24929 1
P 170 122 39386 1
P 171 122 35430 1
P 172 122 31474 1
P 173 122 27517 1
P 174 122 23561 1
P 169 123 41974 1
P 170 123 38018 1
P 171 123 34061 1
P 172 123 30105 1
P 173 123 26149 1
P 174 123 22193 1
P 169 124 40606 1
P 170 124 36649 1
P 171 124 32693 1
P 172 124 28737 1
P 173 124 24780 1
P 169 125 39237 1
P 170 125 35281 1
P 171 125 31325 1
P 172 125 27368 1
P 173 125 23412 1
P 168 126 41825 1
P 169 126 37869 1
P 170 126 33912 1
P 171 126 29956 1
P 172 126 26000 1
P 168 127 40457 1
P 169 127 36500 1
P 170 127 32544 1
P 171 127 28588 1
P 172 127 24631 1
P 168 128 39088 1
P 169 128 35132 1
P 170 128 31176 1
P 171 128 27219 1
P 172 128 23263 1
P 167 129 41676 1
P 168 129 37720 1
P 169 129 33764 1
P 170 129 29807 1
P 171 129 25851 1
P 167 130 40308 1
P 168 130 36351 1
P 169 130 32395 1
P 170 130 28439 1
P 171 130 24483 1
P 167 131 38939 1
P 168 131 34983 1
P 169 131 31027 1
P 170 131 27070 1
P 171 131 23114 1
P 167 132 37571 1
P 168 132 33615 1
P 169 132 29658 1
P 170 132 25702 1
P 166 133 40159 1
P 167 133 36203 1
P 168 133 32246 1
P 169 133 28290 1
P 170 133 24334 1
P 166 134 38790 1
P 167 134 34834 1
P 168 134 30878 1
P 169 134 26921 1
P 166 135 37422 1
P 167 135 33466 1
P 168 135 29509 1
P 169 135 25553 1
P 165 136 40010 1
P 166 136 36054 1
P 167 136 32097 1
P 168 136 28141 1
P 169 136 24185 1
P 165 137 38641 1
P 166 137 34685 1
P 167 137 30729 1
P 168 137 26773 1
P 165 138 37273 1
P 166 138 33317 1
P 167 138 29360 1
P 168 138 25404 1
P 165 139 35905 1
P 166 139 31948 1
P 167 139 27992 1
P 168 139 24036 1
P 164 140 38493 1
P 165 140 34536 1
P 166 140 30580 1
P 167 140 26624 1
P 164 141 37124 1
P 165 141 33168 1
P 166 141 29211 1
P 167 141 25255 1
P 164 142 35756 1
P 165 142 31799 1
P 166 142 27843 1
P 163 143 38344 1
P 164 143 34387 1
P 165 143 30431 1
P 166 143 26475 1
P 163 144 36975 1
P 164 144 33019 1
P 165 144 29063 1
P 166 144 25106 1
P 163 145 35607 1
P 164 145 31650 1
P 165 145 27694 1
P 162 146 38195 1
P 163 146 34238 1
P 164 146 30282 1
P 165 146 26326 1
P 162 147 36826 1
P 163 147 32870 1
P 164 147 28914 1
P 165 147 24957 1
P 162 148 35458 1
P 163 148 31501 1
P 164 148 27545 1
P 162 149 34089 1
P 163 149 30133 1
P 164 149 26177 1
P 161 150 36677 1
P 162 150 32721 1
P 163 150 28765 1
P 161 151 35309 1
P 162 151 31353 1
P 163 151 27396 1
P 161 152 33940 1
P 162 152 29984 1
P 163 152 26028 1
P 160 153 36528 1
P 161 153 32572 1
P 162 153 28616 1
P 160 154 35160 1
P 161 154 31204 1
P 162 154 27247 1
P 160 155 33791 1
P 161 155 29835 1
P 162 155 25879 1
P 160 156 32423 1
P 161 156 28467 1
P 159 157 35011 1
P 160 157 31055 1
P 161 157 27098 1
P 159 158 33643 1
P 160 158 29686 1
P 159 159 32274 1
P 160 159 28318 1
P 158 160 34862 1
P 159 160 30906 1
P 160 160 26949 1
P 158 161 33494 1
P 159 161 29537 1
P 158 162 32125 1
P 159 162 28169 1
P 157 163 34713 1
P 158 163 30757 1
P 159 163 26800 1
P 157 164 33345 1
P 158 164 29388 1
P 157 165 31976 1
P 158 165 28020 1
P 157 166 30608 1
P 156 167 33196 1
P 157 167 29239 1
P 156 168 31827 1
P 157 168 27871 1
P 156 169 30459 1
P 155 170 33047 1
P 156 170 29090 1
P 155 171 31678 1
P 156 171 27722 1
P 155 172 30310 1
P 155 173 28942 1
P 154 174 31529 1
P 154 175 30161 1
P 154 176 28793 1
P 153 177 31380 1
P 153 178 30012 1
P 153 179 28644 1
P 152 180 31232 1
P 152 181 29863 1
P 151 184 29714 1
P 150 187 29565 1
